 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
12463.3525    6.0000    0.7633    0.5336    3.6079    2.2732    3.5286    0.5128  2.6267E-03 -22451.2598  5.6876E-11
12463.3574    6.0000    0.7633    0.5322    3.6084    2.2646    3.5331    0.5130  1.9313E-03 -22451.2598  3.0322E-11
12463.3623    6.0000    0.7633    0.5308    3.6089    2.2535    3.5387    0.5132  1.3141E-03 -22451.2598  1.2653E-11
12463.3672    6.0000    0.7633    0.5294    3.6093    2.2390    3.5461    0.5134  7.9529E-04 -22451.2598  3.9902E-12
12463.3721    6.0000    0.7633    0.5281    3.6096    2.2195    3.5559    0.5135  3.9892E-04 -22451.2598  6.1235E-12
12463.3770    6.0000    0.7633    0.5268    3.6098    2.1926    3.5694    0.5137  1.4443E-04 -22451.2598  1.0527E-11
12463.3818    6.0000    0.7633    0.5256    3.6097    2.1552    3.5881    0.5139  2.7398E-05 -22451.2598  2.0137E-11
12463.3877    6.0000    0.7633    0.5245    3.6093    2.1029    3.6141    0.5141  9.2414E-07 -22451.2598  3.7961E-11
12463.3926    6.0000    0.7633    0.5235    3.6084    2.0311    3.6498    0.5143  1.0000E-10 -22451.2598  6.1845E-11
12463.3975    6.0000    0.7633    0.5227    3.6068    1.9365    3.6967    0.5145  1.0000E-10 -22451.2598  1.0504E-10
12463.4023    6.0000    0.7633    0.5220    3.6046    1.8198    3.7545    0.5146  1.0000E-10 -22451.2598  1.9502E-10
12463.4072    6.0000    0.7633    0.5215    3.6017    1.6864    3.8205    0.5148  1.0000E-10 -22451.2598  3.8530E-10
12463.4121    6.0000    0.7633    0.5212    3.5983    1.5433    3.8912    0.5150  1.0000E-10 -22451.2598  7.8380E-10
12463.4160    6.0000    0.7633    0.5210    3.5955    1.4388    3.9427    0.5151  1.0000E-10 -22451.2598  1.3042E-09
12463.4199    6.0000    0.7633    0.5208    3.5927    1.3384    3.9922    0.5153  1.0000E-10 -22451.2598  2.1129E-09
12463.4229    6.0000    0.7633    0.5207    3.5896    1.2375    4.0419    0.5154  1.0000E-10 -22451.2598  3.4100E-09
12463.4268    6.0000    0.7633    0.5206    3.5863    1.1361    4.0918    0.5155  1.0000E-10 -22451.2598  5.4742E-09
12463.4297    6.0000    0.7633    0.5205    3.5825    1.0290    4.1444    0.5157  1.0000E-10 -22451.2598  8.9244E-09
12463.4336    6.0000    0.7633    0.5205    3.5780    0.9119    4.2018    0.5158  1.0000E-10 -22451.2598  1.4966E-08
12463.4365    6.0000    0.7633    0.5204    3.5725    0.7843    4.2643    0.5159  1.0000E-10 -22451.2598  2.5445E-08
12463.4404    6.0000    0.7633    0.5203    3.5659    0.6461    4.3317    0.5160  1.0000E-10 -22451.2598  4.2650E-08
12463.4443    6.0000    0.7633    0.5202    3.5578    0.4976    4.4039    0.5162  1.0000E-10 -22451.2598  6.7431E-08
12463.4473    6.0000    0.7633    0.5202    3.5481    0.3395    4.4805    0.5163  1.0000E-10 -22451.2598  9.5818E-08
12463.4512    6.0000    0.7633    0.5201    3.5361    0.1730    4.5608    0.5164  1.0000E-10 -22451.2598  1.1954E-07
12463.4541    6.0000    0.7633    0.5200    3.5216   -0.0000    4.6437    0.5166  1.0000E-10 -22451.2598  1.3323E-07
12463.4580    6.0000    0.7633    0.5199    3.5037   -0.1773    4.7278    0.5167  1.0000E-10 -22451.2598  1.3790E-07
12463.4609    6.0000    0.7633    0.5199    3.4817   -0.3557    4.8116    0.5168  1.0000E-10 -22451.2598  1.3708E-07
12463.4648    6.0000    0.7633    0.5198    3.4547   -0.5322    4.8930    0.5170  1.0000E-10 -22451.2598  1.3361E-07
12463.4688    6.0000    0.7633    0.5198    3.4215   -0.7031    4.9702    0.5171  1.0000E-10 -22451.2598  1.2912E-07
12463.4717    6.0000    0.7633    0.5197    3.3807   -0.8654    5.0411    0.5172  1.0000E-10 -22451.2598  1.2446E-07
12463.4756    6.0000    0.7633    0.5197    3.3307   -1.0163    5.1041    0.5173  1.0000E-10 -22451.2598  1.2012E-07
12463.4785    6.0000    0.7633    0.5197    3.2697   -1.1537    5.1576    0.5175  1.0000E-10 -22451.2598  1.1639E-07
12463.4824    6.0000    0.7633    0.5196    3.1959   -1.2767    5.2006    0.5176  1.0000E-10 -22451.2598  1.5235E-07
12463.4854    6.0000    0.7633    0.5196    3.1070   -1.3847    5.2324    0.5177  1.0000E-10 -22451.2598  1.8058E-07
12463.4893    6.0000    0.7633    0.5196    3.0006   -1.4785    5.2527    0.5179  1.0000E-10 -22451.2598  2.0050E-07
12463.4932    6.0000    0.7633    0.5196    2.8746   -1.5587    5.2613    0.5180  1.0000E-10 -22451.2598  2.1549E-07
12463.4961    6.0000    0.7633    0.5196    2.7269   -1.6266    5.2583    0.5181  1.0000E-10 -22451.2598  2.2900E-07
12463.5000    6.0000    0.7633    0.5196    2.5567   -1.6833    5.2441    0.5183  1.0000E-10 -22451.2598  2.4371E-07
12463.5029    6.0000    0.7633    0.5196    2.3652   -1.7299    5.2195    0.5184  1.0000E-10 -22451.2598  2.6177E-07
12463.5068    6.0000    0.7633    0.5196    2.1224   -1.7729    5.1803    0.5185  1.0000E-10 -22451.2598  2.8995E-07
12463.5127    6.0000    0.7633    0.5196    1.8206   -1.8110    5.1239    0.5187  1.0000E-10 -22451.2598  3.4150E-07
12463.5176    6.0000    0.7633    0.5196    1.5592   -1.8353    5.0707    0.5189  1.0000E-10 -22451.2598  4.2581E-07
12463.5225    6.0000    0.7633    0.5196    1.3802   -1.8489    5.0327    0.5191  1.0000E-10 -22451.2598  5.7829E-07
12463.5273    6.0000    0.7633    0.5196    1.2936   -1.8547    5.0140    0.5193  1.0000E-10 -22451.2598  9.1736E-07
12463.5322    6.0000    0.7633    0.5196    1.2727   -1.8561    5.0095    0.5195  1.0000E-10 -22451.2598  2.2493E-06
12463.5361   11.0000    0.5196    0.5196    1.2723   -1.8562    5.0094    0.5196  1.0000E-10  12463.5361  4.7264E-06
12463.6357   11.0000    0.5196    0.5196    0.9171   -1.8562    4.9206    0.5196  1.0000E-10  12463.5361  4.7264E-06
12464.6357   11.0000    0.5196    0.5196   -0.0011   -1.8562    4.6911    0.5196  1.0000E-10  12463.5361  4.7264E-06
12474.6357   11.0000    0.5196    0.5196   -1.1458   -1.8562    4.4049    0.5196  1.0000E-10  12463.5361  4.7264E-06
12574.6357   11.0000    0.5196    0.5196   -2.3221   -1.8562    4.1108    0.5196  1.0000E-10  12463.5361  4.7264E-06
13074.6357   11.0000    0.5196    0.5196   -3.1954   -1.8562    3.8925    0.5196  1.0000E-10  12463.5361  4.7264E-06
13574.6357   11.0000    0.5196    0.5196   -3.5017   -1.8562    3.8159    0.5196  1.0000E-10  12463.5361  4.7264E-06
14000.0000   11.0000    0.5196    0.5196   -3.6678   -1.8562    3.7744    0.5196  1.0000E-10  12463.5361  4.7264E-06
